"","lizard_id","position","species","sex","trt","clutch","age.start","date_end_training","date_first_trial","days_since_training","group","trial_associative","position_feeder_associative","FC_associative","notes_associative","reinforcement","trial_reversal","position_feeder_reversal","FC_reversal","reinfor_reversal","notes_reversal","blue_asso","temp","cort"
"155",1328,"G2","delicata","Male","A_23","CL357_22",108,"5/4/2023","13/4/2023",8,"Red",2,"R",NA,"",0,2,"C",1,1,"",NA,"Cold","Control"
"156",1408,"G2","delicata","Female","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",2,"C",0,"",0,2,"L",0,1,"",NA,"Hot","CORT"
"157",1360,"G3","guichenoti","Female","A_28","CL366_22",120,"21/3/2023","13/4/2023",23,"Red",2,"R",NA,"",0,2,"C",1,1,"",NA,"Hot","Control"
"158",1795,"G3","guichenoti","Female","A_23","CL489_22",66,"5/4/2023","13/4/2023",8,"Blue",2,"L",1,"",1,2,"R",0,1,"",NA,"Cold","Control"
"159",2081,"G3","guichenoti","Male","B_23","CL562_22",52,"3/4/2023","13/4/2023",10,"Blue",2,"C",0,"",1,2,"L",1,1,"",NA,"Cold","CORT"
"160",1223,"G4","delicata","Female","A_23","CL325_22",115,"28/3/2023","13/4/2023",16,"Blue",2,"C",NA,"",0,2,"L",0,0,"",NA,"Cold","Control"
"161",1334,"G4","delicata","Female","A_28","CL358_22",127,"31/3/2023","13/4/2023",13,"Blue",2,"R",0,"",1,2,"R",1,1,"",NA,"Hot","Control"
"162",1619,"G4","delicata","Female","B_23","CL440_22",80,"7/4/2023","13/4/2023",6,"Red",2,"C",0,"",1,2,"C",1,1,"",NA,"Cold","CORT"
"163",1255,"A1","delicata","Male","A_23","CL334_22",111,"31/3/2023","13/4/2023",13,"Blue",3,"C",NA,"",0,3,"C",1,1,"",NA,"Cold","Control"
"164",1382,"A1","delicata","Female","B_28","CL373_22",118,"1/4/2023","13/4/2023",12,"Blue",3,"C",1,"",1,3,"R",0,1,"",NA,"Hot","CORT"
"165",1410,"A1","delicata","Female","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",3,"R",0,"",1,3,"C",1,1,"",NA,"Hot","Control"
"166",2073,"A1","delicata","Male","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"Blue",3,"R",1,"",1,3,"L",1,1,"",NA,"Cold","CORT"
"167",1373,"A2","guichenoti","Female","A_28","CL370_22",120,"24/3/2023","13/4/2023",20,"Blue",3,"C",1,"",1,3,"L",0,1,"",NA,"Hot","Control"
"168",1478,"A2","guichenoti","Male","B_23","CL400_22",85,"23/3/2023","13/4/2023",21,"Blue",3,"L",0,"",1,3,"C",1,1,"",NA,"Cold","CORT"
"169",2298,"A2","guichenoti","Female","B_28","CL619_23",62,"26/3/2023","13/4/2023",18,"Blue",3,"R",1,"",1,3,"R",0,1,"",NA,"Hot","CORT"
"170",1207,"A3","delicata","Female","B_23","CL320_22",118,"30/3/2023","13/4/2023",14,"Red",3,"L",0,"",0,3,"L",0,1,"",NA,"Cold","CORT"
"171",1381,"A3","delicata","Male","A_28","CL373_22",122,"30/3/2023","13/4/2023",14,"Red",3,"C",NA,"",0,3,"C",1,1,"",NA,"Hot","Control"
"172",1401,"A3","delicata","Female","B_28","CL377_22",115,"1/4/2023","13/4/2023",12,"Red",3,"L",1,"",1,3,"R",0,1,"",NA,"Hot","CORT"
"173",1283,"A4","guichenoti","Female","A_23","CL344_22",106,"28/3/2023","13/4/2023",16,"Red",3,"R",NA,"",0,3,"R",1,1,"",NA,"Cold","Control"
"174",1562,"A4","guichenoti","Female","B_28","CL423_22",101,"26/3/2023","13/4/2023",18,"Blue",3,"C",0,"",1,3,"C",0,1,"",NA,"Hot","CORT"
"175",1609,"A4","guichenoti","Female","A_28","CL437_22",101,"25/3/2023","13/4/2023",19,"Blue",3,"R",0,"",0,3,"L",0,1,"",NA,"Hot","Control"
"176",1276,"B1","guichenoti","Female","A_28","CL341_22",129,"29/3/2023","13/4/2023",15,"Red",3,"C",0,"",1,3,"L",0,1,"",NA,"Hot","Control"
"177",1438,"B1","guichenoti","Male","B_28","CL386_22",113,"21/3/2023","13/4/2023",23,"Blue",3,"L",NA,"",0,3,"C",0,1,"",NA,"Hot","CORT"
"178",1198,"B2","delicata","Male","A_23","CL318_22",120,"29/3/2023","13/4/2023",15,"Red",3,"C",1,"",1,3,"R",0,1,"",NA,"Cold","Control"
"179",1233,"B2","delicata","Female","B_23","CL327_22",115,"31/3/2023","13/4/2023",13,"Blue",3,"C",0,"",1,3,"C",0,1,"",NA,"Cold","CORT"
"180",1240,"B2","delicata","Female","A_28","CL330_22",132,"30/3/2023","13/4/2023",14,"Blue",3,"C",NA,"",0,3,"R",0,1,"",NA,"Hot","Control"
"181",1284,"B2","delicata","Male","B_28","CL345_22",129,"21/3/2023","13/4/2023",23,"Blue",3,"C",NA,"",0,3,"L",0,1,"",NA,"Hot","CORT"
"182",1432,"B3","guichenoti","Male","B_23","CL385_22",94,"20/3/2023","13/4/2023",24,"Red",3,"R",0,"",0,3,"C",0,1,"",NA,"Cold","CORT"
"183",2047,"B3","guichenoti","Male","A_23","CL552_22",55,"27/3/2023","13/4/2023",17,"Blue",3,"L",1,"",1,3,"L",0,1,"",NA,"Cold","Control"
"184",1205,"B4","delicata","Male","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"Red",3,"C",0,"",1,3,"C",1,1,"",NA,"Hot","Control"
"185",1296,"B4","delicata","Female","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"Blue",3,"C",1,"",1,3,"L",0,1,"",NA,"Cold","CORT"
"186",1399,"B4","delicata","Male","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"Red",3,"C",0,"",0,3,"R",0,1,"",NA,"Cold","Control"
"187",1366,"C1","guichenoti","Female","A_28","CL368_22",127,"1/4/2023","13/4/2023",12,"Blue",3,"R",NA,"",0,3,"L",0,1,"",NA,"Hot","Control"
"188",1374,"C1","guichenoti","Male","B_23","CL371_22",97,"20/3/2023","13/4/2023",24,"Red",3,"L",0,"",0,3,"C",1,1,"",NA,"Cold","CORT"
"189",1463,"C1","guichenoti","Female","B_28","CL396_22",111,"27/3/2023","13/4/2023",17,"Blue",3,"C",0,"",0,3,"R",0,1,"",NA,"Hot","CORT"
"190",1202,"C2","delicata","Male","B_28","CL319_22",134,"26/3/2023","13/4/2023",18,"Blue",3,"L",NA,"Wrong shelter",1,3,"C",0,1,"",NA,"Hot","CORT"
"191",1322,"C2","delicata","Male","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"Red",3,"C",NA,"",0,3,"L",1,1,"",NA,"Cold","CORT"
"192",2205,"C2","delicata","Male","A_28","CL595_22",69,"9/4/2023","13/4/2023",4,"Blue",3,"C",1,"",1,3,"R",0,1,"",NA,"Hot","Control"
"193",1611,"C3","guichenoti","Female","B_28","CL438_22",99,"26/3/2023","13/4/2023",18,"Blue",3,"L",1,"",1,3,"C",0,1,"",NA,"Hot","CORT"
"194",1390,"C4","delicata","Male","A_23","CL374_22",101,"30/3/2023","13/4/2023",14,"Red",3,"C",0,"",1,3,"C",0,1,"",NA,"Cold","Control"
"195",1454,"C4","delicata","Female","B_28","CL392_22",115,"28/3/2023","13/4/2023",16,"Red",3,"L",0,"",1,3,"L",0,1,"",NA,"Hot","CORT"
"196",2105,"C4","delicata","Female","B_23","CL569_22",59,"1/4/2023","13/4/2023",12,"Blue",3,"R",NA,"",0,3,"C",0,1,"",NA,"Cold","CORT"
"197",1177,"D1","guichenoti","Male","A_23","CL314_22",125,"28/3/2023","13/4/2023",16,"Red",3,"R",NA,"",0,3,"C",0,1,"",NA,"Cold","Control"
"198",1358,"D1","guichenoti","Female","B_28","CL365_22",129,"20/3/2023","13/4/2023",24,"Red",3,"C",0,"",0,3,"L",0,1,"",NA,"Hot","CORT"
"199",1479,"D1","guichenoti","Female","A_28","CL400_22",108,"28/3/2023","13/4/2023",16,"Red",3,"L",0,"",0,3,"R",0,1,"",NA,"Hot","Control"
"200",1303,"D2","delicata","Female","B_23","CL350_22",113,"30/3/2023","13/4/2023",14,"Red",3,"R",NA,"",1,3,"R",1,1,"",NA,"Cold","CORT"
"201",1531,"D2","delicata","Male","A_23","CL414_22",85,"27/3/2023","13/4/2023",17,"Blue",3,"R",0,"",1,3,"C",0,1,"",NA,"Cold","Control"
"202",1371,"D3","guichenoti","Male","A_23","CL370_22",94,"27/3/2023","13/4/2023",17,"Blue",3,"C",NA,"",0,3,"C",0,1,"",NA,"Cold","Control"
"203",1459,"D3","guichenoti","Male","B_23","CL394_22",92,"8/4/2023","13/4/2023",5,"Blue",3,"R",NA,"",0,3,"L",0,1,"",NA,"Cold","CORT"
"204",1166,"D4","delicata","Female","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"Red",3,"C",0,"",1,3,"C",1,1,"",NA,"Hot","Control"
"205",1192,"D4","delicata","Male","A_23","CL317_22",120,"29/3/2023","13/4/2023",15,"Red",3,"L",0,"",1,3,"R",0,1,"",NA,"Cold","Control"
"206",1229,"D4","delicata","Male","B_28","CL326_22",129,"29/3/2023","13/4/2023",15,"Red",3,"C",1,"",1,3,"R",0,1,"",NA,"Hot","CORT"
"207",1257,"D4","delicata","Male","B_23","CL334_22",111,"27/3/2023","13/4/2023",17,"Blue",3,"L",0,"",0,3,"L",1,1,"",NA,"Cold","CORT"
"208",1442,"E1","guichenoti","Male","B_23","CL388_22",94,"21/3/2023","13/4/2023",23,"Blue",3,"L",0,"",0,3,"R",0,0,"",NA,"Cold","CORT"
"209",1565,"E1","guichenoti","Female","B_28","CL424_22",101,"29/3/2023","13/4/2023",15,"Red",3,"L",0,"",0,3,"L",0,1,"",NA,"Hot","CORT"
"210",1174,"E2","delicata","Male","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"Red",3,"L",NA,"More than one cricket eaten",1,3,"C",0,1,"",NA,"Cold","Control"
"211",1402,"E2","delicata","Male","A_28","CL377_22",118,"1/4/2023","13/4/2023",12,"Red",3,"C",NA,"More than one cricket eaten",1,3,"L",0,1,"",NA,"Hot","Control"
"212",2255,"E2","delicata","Female","B_28","CL607_22",66,"2/4/2023","13/4/2023",11,"Blue",3,"C",NA,"",0,3,"R",0,0,"",NA,"Hot","CORT"
"213",1218,"E3","guichenoti","Female","A_28","CL324_22",132,"21/3/2023","13/4/2023",23,"Red",3,"L",NA,"",0,3,"C",1,1,"",NA,"Hot","Control"
"214",1443,"E3","guichenoti","Male","A_23","CL388_22",94,"20/3/2023","13/4/2023",24,"Red",3,"C",0,"",0,3,"R",0,1,"",NA,"Cold","Control"
"215",2164,"E3","guichenoti","Female","B_23","CL584_22",48,"20/3/2023","13/4/2023",24,"Blue",3,"C",NA,"",0,3,"L",0,1,"",NA,"Cold","CORT"
"216",1172,"E4","delicata","Male","B_28","CL313_22",148,"10/4/2023","13/4/2023",3,"Red",3,"R",0,"",0,3,"R",1,1,"",NA,"Hot","CORT"
"217",1239,"E4","delicata","Female","A_23","CL329_22",113,"30/3/2023","13/4/2023",14,"Blue",3,"L",NA,"",0,3,"L",0,1,"",NA,"Cold","Control"
"218",2346,"E4","delicata","Female","B_23","CL633_23",41,"11/4/2023","13/4/2023",2,"Blue",3,"C",NA,"",0,3,"C",1,1,"",NA,"Cold","CORT"
"219",1230,"F1","delicata","Female","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"Blue",3,"R",1,"",1,3,"L",0,1,"",NA,"Hot","CORT"
"220",1487,"F1","delicata","Male","A_23","CL402_22",85,"20/3/2023","13/4/2023",24,"Blue",3,"L",NA,"",0,3,"C",0,0,"",NA,"Cold","Control"
"221",2351,"F1","delicata","Male","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"Blue",3,"R",0,"",1,3,"R",0,1,"",NA,"Hot","Control"
"222",1419,"F2","guichenoti","Female","A_28","CL382_22",118,"20/3/2023","13/4/2023",24,"Blue",3,"L",0,"",0,3,"C",1,1,"",NA,"Hot","Control"
"223",1534,"F2","guichenoti","Female","A_23","CL415_22",85,"20/3/2023","13/4/2023",24,"Red",3,"R",0,"",0,3,"C",1,1,"",NA,"Cold","Control"
"224",1580,"F2","guichenoti","Female","B_28","CL428_22",99,"20/3/2023","13/4/2023",24,"Red",3,"C",0,"",1,3,"L",0,1,"",NA,"Hot","CORT"
"225",1613,"F2","guichenoti","Male","B_23","CL439_22",80,"29/3/2023","13/4/2023",15,"Red",3,"C",NA,"",0,3,"R",0,1,"",NA,"Cold","CORT"
"226",1182,"F3","delicata","Male","B_23","CL315_22",122,"29/3/2023","13/4/2023",15,"Red",3,"C",0,"",1,3,"C",1,1,"",NA,"Cold","CORT"
"227",1424,"F3","delicata","Female","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"Blue",3,"R",1,"",1,3,"C",1,1,"",NA,"Cold","Control"
"228",2486,"F3","delicata","Female","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"Blue",3,"C",0,"",1,3,"L",0,1,"",NA,"Hot","CORT"
"229",1340,"F4","guichenoti","Female","B_28","CL360_22",122,"6/4/2023","13/4/2023",7,"Red",3,"C",0,"",0,3,"L",0,1,"",NA,"Hot","CORT"
"230",1417,"F4","guichenoti","Female","B_28","CL381_22",97,"20/3/2023","13/4/2023",24,"Red",3,"R",NA,"",0,3,"R",0,1,"",NA,"Hot","CORT"
"231",1467,"F4","guichenoti","Female","A_28","CL397_22",111,"20/3/2023","13/4/2023",24,"Red",3,"L",0,"",1,3,"C",0,1,"",NA,"Hot","Control"
"232",1421,"G1","guichenoti","Male","B_23","CL382_22",97,"20/3/2023","13/4/2023",24,"Red",3,"L",0,"",0,3,"L",1,1,"",NA,"Cold","CORT"
"233",1674,"G1","guichenoti","Female","B_23","CL455_22",94,"6/4/2023","13/4/2023",7,"Red",3,"R",NA,"",0,3,"C",1,1,"",NA,"Cold","CORT"
"234",2009,"G1","guichenoti","Male","A_28","CL542_22",78,"3/4/2023","13/4/2023",10,"Blue",3,"R",NA,"",0,3,"R",0,1,"",NA,"Hot","Control"
"235",1258,"G2","delicata","Female","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"Blue",3,"C",1,"",1,3,"R",NA,0,"",NA,"Hot","Control"
"236",1328,"G2","delicata","Male","A_23","CL357_22",108,"5/4/2023","13/4/2023",8,"Red",3,"C",NA,"",0,3,"C",1,1,"",NA,"Cold","Control"
"237",1408,"G2","delicata","Female","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",3,"C",0,"",1,3,"L",0,1,"",NA,"Hot","CORT"
"238",1360,"G3","guichenoti","Female","A_28","CL366_22",120,"21/3/2023","13/4/2023",23,"Red",3,"C",NA,"",0,3,"R",1,1,"",NA,"Hot","Control"
"239",1795,"G3","guichenoti","Female","A_23","CL489_22",66,"5/4/2023","13/4/2023",8,"Blue",3,"L",1,"",1,3,"L",0,1,"",NA,"Cold","Control"
"240",2081,"G3","guichenoti","Male","B_23","CL562_22",52,"3/4/2023","13/4/2023",10,"Blue",3,"R",0,"",0,3,"C",0,1,"",NA,"Cold","CORT"
"241",1223,"G4","delicata","Female","A_23","CL325_22",115,"28/3/2023","13/4/2023",16,"Blue",3,"R",NA,"",0,3,"L",0,1,"",NA,"Cold","Control"
"242",1334,"G4","delicata","Female","A_28","CL358_22",127,"31/3/2023","13/4/2023",13,"Blue",3,"C",1,"",1,3,"R",0,1,"",NA,"Hot","Control"
"243",1619,"G4","delicata","Female","B_23","CL440_22",80,"7/4/2023","13/4/2023",6,"Red",3,"R",0,"",1,3,"L",1,1,"",NA,"Cold","CORT"
"244",1255,"A1","delicata","Male","A_23","CL334_22",111,"31/3/2023","13/4/2023",13,"Blue",4,"R",NA,"",0,4,"L",0,1,"",NA,"Cold","Control"
"245",1382,"A1","delicata","Female","B_28","CL373_22",118,"1/4/2023","13/4/2023",12,"Blue",4,"C",NA,"More than one cricket eaten",1,4,"C",0,1,"",NA,"Hot","CORT"
"246",1410,"A1","delicata","Female","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",4,"L",1,"",1,4,"C",0,1,"",NA,"Hot","Control"
"247",2073,"A1","delicata","Male","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"Blue",4,"C",NA,"More than one cricket eaten",1,4,"R",0,1,"",NA,"Cold","CORT"
"248",1373,"A2","guichenoti","Female","A_28","CL370_22",120,"24/3/2023","13/4/2023",20,"Blue",4,"L",0,"",0,4,"L",0,1,"",NA,"Hot","Control"
"249",1478,"A2","guichenoti","Male","B_23","CL400_22",85,"23/3/2023","13/4/2023",21,"Blue",4,"R",NA,"",0,4,"C",0,1,"",NA,"Cold","CORT"
"250",2298,"A2","guichenoti","Female","B_28","CL619_23",62,"26/3/2023","13/4/2023",18,"Blue",4,"C",0,"",0,4,"R",0,1,"",NA,"Hot","CORT"
"251",1207,"A3","delicata","Female","B_23","CL320_22",118,"30/3/2023","13/4/2023",14,"Red",4,"L",0,"",0,4,"C",1,1,"",NA,"Cold","CORT"
"252",1381,"A3","delicata","Male","A_28","CL373_22",122,"30/3/2023","13/4/2023",14,"Red",4,"C",NA,"",0,4,"L",0,0,"",NA,"Hot","Control"
"253",1401,"A3","delicata","Female","B_28","CL377_22",115,"1/4/2023","13/4/2023",12,"Red",4,"R",NA,"More than one cricket eaten",1,4,"R",0,1,"",NA,"Hot","CORT"
"254",1283,"A4","guichenoti","Female","A_23","CL344_22",106,"28/3/2023","13/4/2023",16,"Red",4,"C",NA,"",0,4,"L",1,1,"",NA,"Cold","Control"
"255",1562,"A4","guichenoti","Female","B_28","CL423_22",101,"26/3/2023","13/4/2023",18,"Blue",4,"R",1,"",1,4,"R",0,1,"",NA,"Hot","CORT"
"256",1609,"A4","guichenoti","Female","A_28","CL437_22",101,"25/3/2023","13/4/2023",19,"Blue",4,"C",NA,"",0,4,"C",0,1,"",NA,"Hot","Control"
"257",1276,"B1","guichenoti","Female","A_28","CL341_22",129,"29/3/2023","13/4/2023",15,"Red",4,"L",0,"",1,4,"C",0,1,"",NA,"Hot","Control"
"258",1438,"B1","guichenoti","Male","B_28","CL386_22",113,"21/3/2023","13/4/2023",23,"Blue",4,"R",NA,"",0,4,"L",0,1,"",NA,"Hot","CORT"
"259",1198,"B2","delicata","Male","A_23","CL318_22",120,"29/3/2023","13/4/2023",15,"Red",4,"L",0,"",1,4,"C",0,1,"",NA,"Cold","Control"
"260",1233,"B2","delicata","Female","B_23","CL327_22",115,"31/3/2023","13/4/2023",13,"Blue",4,"R",1,"",1,4,"C",0,1,"",NA,"Cold","CORT"
"261",1240,"B2","delicata","Female","A_28","CL330_22",132,"30/3/2023","13/4/2023",14,"Blue",4,"C",NA,"",0,4,"R",0,1,"",NA,"Hot","Control"
"262",1284,"B2","delicata","Male","B_28","CL345_22",129,"21/3/2023","13/4/2023",23,"Blue",4,"R",NA,"",0,4,"L",0,1,"",NA,"Hot","CORT"
"263",1432,"B3","guichenoti","Male","B_23","CL385_22",94,"20/3/2023","13/4/2023",24,"Red",4,"L",0,"",0,4,"C",1,1,"",NA,"Cold","CORT"
"264",2047,"B3","guichenoti","Male","A_23","CL552_22",55,"27/3/2023","13/4/2023",17,"Blue",4,"L",0,"",1,4,"R",0,1,"",NA,"Cold","Control"
"265",1205,"B4","delicata","Male","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"Red",4,"C",1,"",1,4,"C",1,1,"",NA,"Hot","Control"
"266",1296,"B4","delicata","Female","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"Blue",4,"L",NA,"",0,4,"L",0,1,"",NA,"Cold","CORT"
"267",1399,"B4","delicata","Male","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"Red",4,"R",0,"",0,4,"R",0,1,"",NA,"Cold","Control"
"268",1366,"C1","guichenoti","Female","A_28","CL368_22",127,"1/4/2023","13/4/2023",12,"Blue",4,"L",NA,"",0,4,"L",0,1,"",NA,"Hot","Control"
"269",1374,"C1","guichenoti","Male","B_23","CL371_22",97,"20/3/2023","13/4/2023",24,"Red",4,"L",0,"",1,4,"C",1,1,"",NA,"Cold","CORT"
"270",1463,"C1","guichenoti","Female","B_28","CL396_22",111,"27/3/2023","13/4/2023",17,"Blue",4,"R",NA,"More than one cricket eaten",1,4,"R",0,1,"",NA,"Hot","CORT"
"271",1202,"C2","delicata","Male","B_28","CL319_22",134,"26/3/2023","13/4/2023",18,"Blue",4,"C",NA,"Wrong shelter",0,4,"R",0,1,"",NA,"Hot","CORT"
"272",1322,"C2","delicata","Male","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"Red",4,"L",NA,"",0,4,"L",0,1,"",NA,"Cold","CORT"
"273",2205,"C2","delicata","Male","A_28","CL595_22",69,"9/4/2023","13/4/2023",4,"Blue",4,"R",0,"",0,4,"C",0,1,"",NA,"Hot","Control"
"274",1611,"C3","guichenoti","Female","B_28","CL438_22",99,"26/3/2023","13/4/2023",18,"Blue",4,"L",1,"",1,4,"L",0,0,"",NA,"Hot","CORT"
"275",1390,"C4","delicata","Male","A_23","CL374_22",101,"30/3/2023","13/4/2023",14,"Red",4,"C",NA,"More than one cricket eaten",1,4,"L",0,1,"",NA,"Cold","Control"
"276",1454,"C4","delicata","Female","B_28","CL392_22",115,"28/3/2023","13/4/2023",16,"Red",4,"L",0,"",1,4,"C",1,1,"",NA,"Hot","CORT"
"277",2105,"C4","delicata","Female","B_23","CL569_22",59,"1/4/2023","13/4/2023",12,"Blue",4,"C",NA,"",0,4,"R",0,0,"",NA,"Cold","CORT"
"278",1177,"D1","guichenoti","Male","A_23","CL314_22",125,"28/3/2023","13/4/2023",16,"Red",4,"L",NA,"",0,4,"R",0,1,"",NA,"Cold","Control"
"279",1358,"D1","guichenoti","Female","B_28","CL365_22",129,"20/3/2023","13/4/2023",24,"Red",4,"R",NA,"",0,4,"C",0,1,"",NA,"Hot","CORT"
"280",1479,"D1","guichenoti","Female","A_28","CL400_22",108,"28/3/2023","13/4/2023",16,"Red",4,"R",0,"",1,4,"L",0,1,"",NA,"Hot","Control"
"281",1303,"D2","delicata","Female","B_23","CL350_22",113,"30/3/2023","13/4/2023",14,"Red",4,"C",NA,"",0,4,"L",1,1,"",NA,"Cold","CORT"
"282",1531,"D2","delicata","Male","A_23","CL414_22",85,"27/3/2023","13/4/2023",17,"Blue",4,"R",NA,"More than one cricket eaten",1,4,"R",1,1,"",NA,"Cold","Control"
"283",1371,"D3","guichenoti","Male","A_23","CL370_22",94,"27/3/2023","13/4/2023",17,"Blue",4,"L",NA,"",0,4,"C",0,1,"",NA,"Cold","Control"
"284",1459,"D3","guichenoti","Male","B_23","CL394_22",92,"8/4/2023","13/4/2023",5,"Blue",4,"R",NA,"",0,4,"L",0,1,"",NA,"Cold","CORT"
"285",1166,"D4","delicata","Female","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"Red",4,"L",NA,"More than one cricket eaten",1,4,"C",0,1,"",NA,"Hot","Control"
"286",1192,"D4","delicata","Male","A_23","CL317_22",120,"29/3/2023","13/4/2023",15,"Red",4,"L",NA,"More than one cricket eaten",1,4,"R",0,1,"",NA,"Cold","Control"
"287",1229,"D4","delicata","Male","B_28","CL326_22",129,"29/3/2023","13/4/2023",15,"Red",4,"L",0,"",1,4,"L",1,1,"",NA,"Hot","CORT"
"288",1257,"D4","delicata","Male","B_23","CL334_22",111,"27/3/2023","13/4/2023",17,"Blue",4,"R",NA,"",0,4,"L",1,1,"",NA,"Cold","CORT"
"289",1442,"E1","guichenoti","Male","B_23","CL388_22",94,"21/3/2023","13/4/2023",23,"Blue",4,"C",0,"",1,4,"L",0,1,"",NA,"Cold","CORT"
"290",1565,"E1","guichenoti","Female","B_28","CL424_22",101,"29/3/2023","13/4/2023",15,"Red",4,"R",0,"",1,4,"C",0,1,"",NA,"Hot","CORT"
"291",1174,"E2","delicata","Male","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"Red",4,"R",0,"",1,4,"L",0,1,"",NA,"Cold","Control"
"292",1402,"E2","delicata","Male","A_28","CL377_22",118,"1/4/2023","13/4/2023",12,"Red",4,"C",0,"",1,4,"C",0,1,"",NA,"Hot","Control"
"293",2255,"E2","delicata","Female","B_28","CL607_22",66,"2/4/2023","13/4/2023",11,"Blue",4,"R",NA,"",0,4,"R",0,1,"",NA,"Hot","CORT"
"294",1218,"E3","guichenoti","Female","A_28","CL324_22",132,"21/3/2023","13/4/2023",23,"Red",4,"L",NA,"",0,4,"L",1,1,"",NA,"Hot","Control"
"295",1443,"E3","guichenoti","Male","A_23","CL388_22",94,"20/3/2023","13/4/2023",24,"Red",4,"C",0,"",0,4,"R",0,1,"",NA,"Cold","Control"
"296",2164,"E3","guichenoti","Female","B_23","CL584_22",48,"20/3/2023","13/4/2023",24,"Blue",4,"L",NA,"",0,4,"C",0,1,"",NA,"Cold","CORT"
"297",1172,"E4","delicata","Male","B_28","CL313_22",148,"10/4/2023","13/4/2023",3,"Red",4,"C",0,"",0,4,"R",1,1,"",NA,"Hot","CORT"
"298",1239,"E4","delicata","Female","A_23","CL329_22",113,"30/3/2023","13/4/2023",14,"Blue",4,"L",NA,"",0,4,"C",0,1,"",NA,"Cold","Control"
"299",2346,"E4","delicata","Female","B_23","CL633_23",41,"11/4/2023","13/4/2023",2,"Blue",4,"R",NA,"",0,4,"L",0,1,"",NA,"Cold","CORT"
"300",1230,"F1","delicata","Female","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"Blue",4,"R",0,"",1,4,"L",0,1,"",NA,"Hot","CORT"
"301",1487,"F1","delicata","Male","A_23","CL402_22",85,"20/3/2023","13/4/2023",24,"Blue",4,"C",NA,"",0,4,"R",1,1,"",NA,"Cold","Control"
"302",2351,"F1","delicata","Male","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"Blue",4,"L",0,"",1,4,"C",0,1,"",NA,"Hot","Control"
"303",1419,"F2","guichenoti","Female","A_28","CL382_22",118,"20/3/2023","13/4/2023",24,"Blue",4,"L",0,"",0,4,"L",0,1,"",NA,"Hot","Control"
"304",1534,"F2","guichenoti","Female","A_23","CL415_22",85,"20/3/2023","13/4/2023",24,"Red",4,"R",0,"",0,4,"C",0,1,"",NA,"Cold","Control"
"305",1580,"F2","guichenoti","Female","B_28","CL428_22",99,"20/3/2023","13/4/2023",24,"Red",4,"L",NA,"",0,4,"R",1,1,"",NA,"Hot","CORT"
"306",1613,"F2","guichenoti","Male","B_23","CL439_22",80,"29/3/2023","13/4/2023",15,"Red",4,"R",NA,"",0,4,"R",1,1,"",NA,"Cold","CORT"
"307",1182,"F3","delicata","Male","B_23","CL315_22",122,"29/3/2023","13/4/2023",15,"Red",4,"L",0,"",1,4,"R",1,1,"",NA,"Cold","CORT"
"308",1424,"F3","delicata","Female","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"Blue",4,"L",1,"",1,4,"L",0,1,"",NA,"Cold","Control"
"309",2486,"F3","delicata","Female","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"Blue",4,"R",0,"",0,4,"C",0,1,"",NA,"Hot","CORT"
"310",1340,"F4","guichenoti","Female","B_28","CL360_22",122,"6/4/2023","13/4/2023",7,"Red",4,"R",0,"",0,4,"L",1,1,"",NA,"Hot","CORT"
"311",1417,"F4","guichenoti","Female","B_28","CL381_22",97,"20/3/2023","13/4/2023",24,"Red",4,"L",NA,"",0,4,"C",1,1,"",NA,"Hot","CORT"
"312",1467,"F4","guichenoti","Female","A_28","CL397_22",111,"20/3/2023","13/4/2023",24,"Red",4,"R",0,"",1,4,"R",0,1,"",NA,"Hot","Control"
"313",1421,"G1","guichenoti","Male","B_23","CL382_22",97,"20/3/2023","13/4/2023",24,"Red",4,"R",0,"",0,4,"R",0,1,"",NA,"Cold","CORT"
